,alpha,mode,neg,pos,pos/neg
62,-17.8016,-0.1483953634691519,0.8940971223866266,0.1369397007307592,0.15315976005517615
63,-17.7984,-0.14841829264509993,0.894040479893686,0.13695447311851167,0.1531859867629232
64,-17.7952,-0.1484412287603608,0.8940077319798819,0.13697829259969185,0.15321824152050434
65,-17.792,-0.1484641718180602,0.89403733866768,0.13699511452024027,0.15323198326861193
66,-17.7888,-0.14848712182132523,0.8939856523853585,0.13701924583378455,0.15326783541568684
67,-17.7856,-0.1485100787732851,0.8939663522188683,0.137041171953654,0.15329567115530812
68,-17.7824,-0.14853304267707074,0.8939953032894101,0.13706389629481464,0.15331612570054343
69,-17.7792,-0.14855601353581505,0.8939946983391972,0.1370876049610399,0.15334274936497047
70,-17.776,-0.14857899135265284,0.8939773166640832,0.13711200825934863,0.15337302826763916
71,-17.7728,-0.14860197613072063,0.8939313121872204,0.1371264714433454,0.15339710062044043
72,-17.7696,-0.14862496787315704,0.893957423649532,0.13715095033692418,0.1534200026853773
73,-17.7664,-0.14864796658310203,0.893849065583602,0.13716916946627095,0.15345898401394198
74,-17.7632,-0.14867097226369835,0.8938693506311735,0.13719291649010734,0.15348206803738548
75,-17.76,-0.1486939849180901,0.8938667785244002,0.1372058752178068,0.15349700706441619
76,-17.7568,-0.14871700454942266,0.893841521875179,0.13723992464469859,0.1535394376810608
77,-17.7536,-0.14874003116084444,0.8938260029737224,0.13725765180087046,0.15356193637712473
78,-17.7504,-0.14876306475550455,0.8938404585508859,0.13727993186418636,0.1535843791259434
79,-17.7472,-0.1487861053365554,0.8938606727138068,0.13730638045593274,0.1536104950663771
80,-17.744,-0.14880915290714947,0.8938012426790218,0.1373211113660239,0.15363719002496182
81,-17.7408,-0.14883220747044296,0.8937983688137531,0.1373434222015063,0.15366264584235945
82,-17.7376,-0.14885526902959267,0.8937194495131784,0.13736297746715423,0.1536980956853717
83,-17.7344,-0.14887833758775776,0.8937337113082919,0.13738852543313007,0.15372422869896438
84,-17.7312,-0.14890141314809946,0.8937739431486248,0.13740929627631693,0.15374054852421143
85,-17.728,-0.14892449571378014,0.893733507228635,0.13743539929344284,0.1537767110462427
86,-17.7248,-0.14894758528796537,0.8937003148133886,0.13745452752812481,0.15380382579010993
87,-17.7216,-0.1489706818738208,0.8936782153059634,0.13747473309017105,0.15383023859779846
88,-17.7184,-0.14899378547451592,0.8936400036700523,0.137495462013685,0.15386001236405122
89,-17.7152,-0.14901689609322077,0.8937147994135914,0.13752321002945128,0.15387818364391723
90,-17.712,-0.14904001373310766,0.8936765886933815,0.13754393918956573,0.15390795834840512
91,-17.7088,-0.14906313839735058,0.8936450100085854,0.13756036471832409,0.15393177735866562
92,-17.7056,-0.14908627008912612,0.8936092272413607,0.13758610433494636,0.1539667453520876
93,-17.7024,-0.149109408811612,0.8936101763616323,0.13761532310824104,0.15399927927023732
94,-17.6992,-0.14913255456798852,0.8936390244885764,0.13763115951183563,0.154012029175428
95,-17.696,-0.14915570736143696,0.8936084284439694,0.13765006169977642,0.1540384550081572
96,-17.6928,-0.14917886719514134,0.8936206548146673,0.137675080224341,0.15406434428588062
97,-17.6896,-0.14920203407228716,0.8935471762883864,0.13769118932072294,0.15409504162126525
98,-17.6864,-0.1492252079960622,0.8935282987963298,0.1377164677930186,0.1541265877964203
99,-17.6832,-0.14924838896965548,0.8935216098300456,0.13774415537017176,0.15415872862478583
100,-17.68,-0.14927157699625887,0.8935150572526865,0.13775803585096147,0.1541753938367078
101,-17.6768,-0.14929477207906533,0.8935100933442643,0.13778324891777866,0.15420446835925283
102,-17.6736,-0.14931797422126963,0.8934894385378553,0.13780589061445855,0.1542333738605462
103,-17.6704,-0.14934118342606956,0.8935019084358254,0.1378286483227354,0.15425669158784427
104,-17.6672,-0.14936439969666349,0.8934871901343647,0.1378498659785179,0.15428297965613552
105,-17.664,-0.14938762303625286,0.8934113482039432,0.13786629849398419,0.15431446978051236
106,-17.6608,-0.14941085344804006,0.8933801085213349,0.1378861211059112,0.15434205417236277
107,-17.6576,-0.14943409093522975,0.8933924158190876,0.137907598925445,0.15436396871469676
108,-17.6544,-0.1494573355010292,0.8933665804250039,0.1379357783596894,0.15439997575694941
109,-17.6512,-0.14948058714864637,0.8933471906184534,0.13795460445502106,0.1544244006179913
110,-17.648,-0.1495038458812919,0.8933248857286625,0.13797628799951164,0.15445252920158814
111,-17.6448,-0.1495271117021782,0.8933152817677428,0.13799823997735916,0.15447876331442628
112,-17.6416,-0.1495503846145197,0.8933633262040757,0.1380260656726358,0.15450160267839985
113,-17.6384,-0.14957366462153254,0.8932946641017947,0.13805053091254083,0.1545408659205977
114,-17.6352,-0.1495969517264349,0.8933397259714311,0.13806838360527546,0.15455305478007017
115,-17.632,-0.1496202459324471,0.8933027041706247,0.13809648792139573,0.15459092117000767
116,-17.6288,-0.1496435472427909,0.8932537048155053,0.13811192688142704,0.15461668520026234
117,-17.6256,-0.14966685566069038,0.8932309589148564,0.1381269121339867,0.15463739893407913
118,-17.6224,-0.14969017118937122,0.8932756994352041,0.13815502875612115,0.15466112964169193
119,-17.6192,-0.14971349383206178,0.8932111021349861,0.13817399402356212,0.15469354746408048
120,-17.616,-0.14973682359199142,0.8932276260047936,0.1381978568553769,0.15471740106550985
121,-17.6128,-0.14976016047239227,0.8931845758052301,0.13822066398830754,0.1547503928442762
122,-17.6096,-0.1497835044764973,0.8931663748951957,0.13824088895710857,0.15477619046432395
123,-17.6064,-0.1498068556075426,0.893186385392732,0.13826639890529774,0.1548012835467732
124,-17.6032,-0.14983021386876566,0.893146457123535,0.13828368250612583,0.15482755532780354
125,-17.6,-0.1498535792634057,0.8931072161650313,0.13830987566921635,0.15486368620232824
126,-17.5968,-0.1498769517947044,0.8931013963052548,0.13833313230257993,0.1548907356710691
127,-17.5936,-0.1499003314659052,0.8930797884758255,0.13835237926127825,0.1549160344311423
128,-17.5904,-0.14992371828025308,0.8931235792876417,0.13836943956467862,0.15492754057063696
129,-17.5872,-0.1499471122409955,0.8931075589078561,0.1383967686322989,0.15496091960249284
130,-17.584,-0.14997051335138134,0.893083898826347,0.13841863445949543,0.1549895084228921
131,-17.5808,-0.14999392161466218,0.8930265851158985,0.13843971939309438,0.15502306616675632
132,-17.5776,-0.15001733703409104,0.8929807599043807,0.1384609466307073,0.15505479272087958
133,-17.5744,-0.1500407596129228,0.8930422240907157,0.13848686686958134,0.15507314562935356
134,-17.5712,-0.15006418935441457,0.8929645040515397,0.13850372234101543,0.15510551843057507
135,-17.568,-0.15008762626182537,0.8930092635936878,0.13852556450866488,0.15512220326943094
136,-17.564799999999998,-0.15011107033841636,0.8929932429934428,0.13855283021904594,0.15515551915555012
137,-17.5616,-0.15013452158745,0.8929299432793155,0.138570972549155,0.15518683586782678
138,-17.5584,-0.1501579800121915,0.892965543296281,0.1386045740374734,0.1552182781049203
139,-17.5552,-0.1501814456159073,0.8928852571005059,0.13861088970593477,0.15523930830267063
140,-17.552,-0.15020491840186645,0.8929069446674082,0.13864757870653177,0.155276627127338
141,-17.5488,-0.1502283983733393,0.8928960534396793,0.13865791549427336,0.15529009783403705
142,-17.5456,-0.15025188553359942,0.8928941250067836,0.1386826645600275,0.15531815102823518
143,-17.5424,-0.1502753798859206,0.892855519550107,0.13870967311343146,0.15535511633878304
144,-17.5392,-0.15029888143358006,0.8927819452524639,0.1387278960359472,0.15538833057014528
145,-17.536,-0.15032239017985632,0.8928349199432184,0.1387498066421426,0.15540365138380413
146,-17.5328,-0.15034590612802973,0.8928174769206652,0.13876597426864434,0.15542479605937973
147,-17.5296,-0.1503694292813828,0.8928029898314486,0.1387896608990598,0.1554538486987614
148,-17.5264,-0.15039295964320015,0.8927607489985934,0.1388147029261838,0.15548925407158837
149,-17.5232,-0.15041649721676909,0.8927606287712744,0.13884177768874215,0.155519602023482
150,-17.52,-0.1504400420053772,0.8927575236718923,0.13886495557609335,0.15554610506663086
151,-17.5168,-0.15046359401231502,0.8927074281846262,0.13887606228847738,0.1555672753512202
152,-17.5136,-0.15048715324087553,0.8926645997637366,0.138894269766935,0.15559513596001953
153,-17.5104,-0.1505107196943526,0.8927359837561303,0.1389274917141256,0.15561990806016013
154,-17.5072,-0.15053429337604313,0.8927305988846157,0.1389527303458275,0.15564911801996714
155,-17.504,-0.15055787428924527,0.8926337893363503,0.1389667143795939,0.15568166479885553
156,-17.5008,-0.15058146243725956,0.8926216788320658,0.13898790027187938,0.15570751144396974
157,-17.4976,-0.15060505782338834,0.8925931623205918,0.1390162697887405,0.1557442692338373
158,-17.4944,-0.15062866045093581,0.892643716595394,0.13903482584873422,0.15575623651844303
159,-17.4912,-0.15065227032320888,0.8926473094949341,0.1390614122821293,0.15578539340561187
160,-17.488,-0.15067588744351534,0.8926310166519221,0.1390838166539078,0.15581333614821383
161,-17.4848,-0.15069951181516572,0.8925864547332558,0.13910756961786047,0.15584772643612652
162,-17.4816,-0.15072314344147275,0.8925813057352562,0.13913008725541592,0.1558738530164585
163,-17.4784,-0.1507467823257505,0.8925595382205727,0.1391509667254769,0.15590104723197679
164,-17.4752,-0.15077042847131494,0.8925189067961314,0.1391726991476982,0.15593249407711196
165,-17.472,-0.1507940818814854,0.8925197092159228,0.13919630668956048,0.15595880432919987
166,-17.4688,-0.15081774255958136,0.8924825132632157,0.13921445143413688,0.15598563486148553
167,-17.4656,-0.15084141050892563,0.892495235577722,0.13924691400272238,0.15601978414213752
168,-17.4624,-0.15086508573284224,0.8925057520780093,0.1392618683059445,0.15603470115649445
169,-17.4592,-0.1508887682346577,0.8924846277622114,0.13928723501361762,0.1560668169297909
170,-17.456,-0.15091245801770103,0.8924737956327085,0.13930509978574052,0.15608872828247228
171,-17.4528,-0.1509361550853015,0.8924091461101384,0.13932900249004793,0.1561268204134389
172,-17.4496,-0.1509598594407925,0.8924059447498877,0.13934298612357693,0.15614305008090262
173,-17.4464,-0.15098357108750787,0.8924198582167309,0.13937593087228523,0.15617753189714065
174,-17.4432,-0.15100729002878427,0.8923936127396467,0.13939833963791493,0.15620723596391764
175,-17.44,-0.15103101626796023,0.8923713770464106,0.1394124884431966,0.15622698355098183
176,-17.4368,-0.15105474980837613,0.8923271999925,0.13943510102564982,0.1562600591204905
177,-17.4336,-0.1510784906533746,0.8923482257003528,0.13947014637315452,0.15629565046055025
178,-17.4304,-0.15110223880629975,0.8923524407607838,0.1394859690493358,0.15631264361244496
179,-17.4272,-0.1511259942704984,0.8923191244279619,0.13950914164041622,0.15634444877537643
180,-17.424,-0.1511497570493192,0.8922908194395323,0.13952878932451449,0.15637142766094536
181,-17.4208,-0.15117352714611243,0.8922515548717138,0.1395419867172229,0.1563931000795913
182,-17.4176,-0.15119730456423097,0.8922711511557636,0.13956613027625664,0.156416723879816
183,-17.4144,-0.1512210893070297,0.8922272084183587,0.13959627804906477,0.156458216844256
184,-17.4112,-0.15124488137786468,0.8922635152645454,0.1396208460122462,0.1564793848719123
185,-17.408,-0.15126868078009503,0.8922460292007666,0.1396447563262182,0.156509249417793
186,-17.4048,-0.15129248751708113,0.8922310972973581,0.13966332548704002,0.15653268072598212
187,-17.4016,-0.15131630159218618,0.8921567155033906,0.1396829140759765,0.15656768777126986
188,-17.3984,-0.15134012300877442,0.8921411238831556,0.13970390576190947,0.15659395360437012
189,-17.3952,-0.15136395177021328,0.8921802998799451,0.13973176590355346,0.15661830453144535
190,-17.392,-0.15138778787987156,0.8921496808842424,0.13975499173767036,0.1566497133072491
191,-17.3888,-0.1514116313411198,0.8921541419664585,0.13977587733124514,0.15667234030114513
192,-17.3856,-0.1514354821573312,0.8921078674016731,0.13979423756072745,0.15670104778684218
193,-17.3824,-0.15145934033188058,0.8921096321690063,0.13982401155787674,0.1567341126201266
194,-17.3792,-0.15148320586814545,0.8920518127882626,0.1398445443096054,0.15676728896777536
195,-17.376,-0.1515070787695043,0.8920343008890954,0.1398629779496576,0.15679103125323254
196,-17.3728,-0.15153095903933889,0.8920827806351465,0.13989222268017393,0.15681529306122605
197,-17.3696,-0.15155484668103175,0.8920419219905927,0.13991435776324418,0.15684728970027004
198,-17.3664,-0.15157874169796853,0.8919905324307164,0.1399295337343749,0.15687333962285485
199,-17.3632,-0.1516026440935363,0.8920303383786339,0.13995568092400207,0.15689565130529906
200,-17.36,-0.15162655387112495,0.8919406050568499,0.13997224905620215,0.1569300111045855
201,-17.3568,-0.15165047103412538,0.8919215569812934,0.1400022379921307,0.15696698537701903
202,-17.3536,-0.15167439558593104,0.8919720816311876,0.14002809475613798,0.15698708248812296
203,-17.3504,-0.15169832752993762,0.8919248642267883,0.14004158876266465,0.15701052227540155
204,-17.3472,-0.1517222668695427,0.8919132146926069,0.140072811486212,0.15704757949402887
205,-17.344,-0.1517462136081456,0.8919064465338622,0.14008123730772248,0.15705821821571972
206,-17.3408,-0.1517701677491487,0.8918698010560827,0.14011350643454498,0.15710085291444276
207,-17.3376,-0.15179412929595493,0.8918472409745446,0.1401342733264587,0.15712811217908837
208,-17.3344,-0.15181809825197123,0.8918763139451595,0.14015751998027537,0.15714905507502186
209,-17.3312,-0.15184207462060417,0.8918297160169156,0.14017691468950633,0.1571790131815338
210,-17.328,-0.15186605840526474,0.8918069909546993,0.1402008475003003,0.15720985473573396
211,-17.3248,-0.15189004960936475,0.891799836228917,0.14021897231354363,0.15723143985591703
212,-17.3216,-0.15191404823631777,0.8917983836523414,0.14024853675016674,0.15726484743758093
213,-17.3184,-0.15193805428954088,0.8918252718850166,0.1402715262513434,0.15728588398807863
214,-17.3152,-0.15196206777245175,0.8917341716254781,0.14028961430287912,0.15732223656648178
215,-17.312,-0.1519860886884709,0.8917724852027493,0.14031835640958187,0.1573477077818562
216,-17.3088,-0.15201011704102074,0.8917441922346733,0.1403396846258489,0.157376617473856
217,-17.3056,-0.1520341528335254,0.8916856567600858,0.14035686927154684,0.1574062206871528
218,-17.3024,-0.15205819606941218,0.8917418567208919,0.14038329276494885,0.15742593185113626
219,-17.2992,-0.15208224675210963,0.8917508777811622,0.1404084361085941,0.15745253479083277
220,-17.296,-0.15210630488504773,0.8916586789471647,0.1404321500237768,0.1574954109004956
221,-17.2928,-0.15213037047166006,0.891680108338925,0.14045909245855848,0.15752184123543372
222,-17.2896,-0.15215444351538177,0.8916135352484171,0.14047043848612872,0.15754632801417884
223,-17.2864,-0.15217852401964893,0.8916632947307133,0.14049942881376265,0.15757004874378525
224,-17.2832,-0.15220261198790136,0.8916420307931403,0.14052088049805628,0.15759786511304213
225,-17.28,-0.1522267074235802,0.8916352117075301,0.14054376162127147,0.15762473237471464
226,-17.2768,-0.15225081033012833,0.8915847932317464,0.1405611418952143,0.1576531396253623
227,-17.2736,-0.15227492071099186,0.8915867489605778,0.14059221520830611,0.1576876455064077
228,-17.2704,-0.15229903856961768,0.8915191522745548,0.1406077083975545,0.15771698009943877
229,-17.2672,-0.1523231639094555,0.8915305518860628,0.14063869446740282,0.15774971947946925
230,-17.264,-0.1523472967339572,0.891517561236599,0.1406616851536275,0.15777780637155328
231,-17.2608,-0.15237143704657646,0.8915298073412667,0.14068263046495896,0.15779913280129665
232,-17.2576,-0.15239558485076915,0.8914807393166041,0.14069721996363965,0.15782418369632534
233,-17.2544,-0.15241974014999332,0.8914941784727706,0.14072144675524173,0.1578489800082748
234,-17.2512,-0.15244390294770893,0.8914365025091431,0.14074388169266347,0.15788436001499717
235,-17.248,-0.1524680732473786,0.891462719753054,0.1407763063807122,0.15791608921089706
236,-17.2448,-0.152492251052466,0.8914403288950545,0.14078315316104073,0.15792773626872172
237,-17.2416,-0.15251643636643847,0.8914506016610937,0.14081696797895998,0.15796384871642605
238,-17.2384,-0.15254062919276357,0.8913714440419369,0.1408377147432795,0.1580011516912061
239,-17.2352,-0.15256482953491268,0.9854670777793164,0.1491945238024024,0.15139473166227144
240,-17.232,-0.15258903739635854,0.8913838318369003,0.14088763166866328,0.15805495526919316
241,-17.2288,-0.15261325278057564,0.891356916960419,0.1409055483782627,0.15807982829006267
242,-17.2256,-0.1526374756910414,0.8913343059555223,0.14092384902289395,0.15810437013508832
243,-17.2224,-0.15266170613123475,0.8912902448064853,0.14095338364668342,0.15814532299440442
244,-17.2192,-0.15268594410463698,0.8912950838446645,0.1409649600911344,0.15815745272942835
245,-17.216,-0.15271018961473154,0.8913172185615648,0.1409995239671505,0.1581923035153521
246,-17.2128,-0.1527344426650038,0.8912967855510205,0.14102260182737397,0.15822182253264888
247,-17.209600000000002,-0.15275870325894209,0.8912914978569105,0.1410400564559136,0.15824234472677134
248,-17.2064,-0.15278297140003516,0.8912829385424794,0.14107090020941812,0.15827847040369947
249,-17.2032,-0.15280724709177557,0.8912212409198963,0.14108426278560177,0.15830442129047342
250,-17.2,-0.15283153033765728,0.891195809528575,0.14111269309796304,0.15834084001428245
251,-17.1968,-0.15285582114117607,0.8911803331096622,0.1411320385815944,0.15836529750284303
252,-17.1936,-0.15288011950583086,0.8911746155772464,0.14116369521099587,0.158401835895605
253,-17.1904,-0.15290442543512173,0.8911867833414874,0.14118208834579066,0.15842031208814744
254,-17.1872,-0.1529287389325515,0.8911762428502952,0.14120789335472622,0.15845114194594517
255,-17.184,-0.15295306000162462,0.8911581464978342,0.1412213882665157,0.1584695026595472
256,-17.1808,-0.1529773886458482,0.8911627996728859,0.14125389974409672,0.1585051573022864
257,-17.177599999999998,-0.15300172486873104,0.8911288614976969,0.14127953348324454,0.158539959356495
258,-17.1744,-0.1530260686737842,0.8910665386878177,0.14129661166878674,0.15857021393358545
259,-17.1712,-0.15305042006452124,0.8910669827474847,0.14131560851069186,0.15859145411825748
260,-17.168,-0.15307477904445782,0.89105363958825,0.14134407584221262,0.15862577690331503
261,-17.1648,-0.15309914561711108,0.8910557097585905,0.14137237867484267,0.15865717162975593
262,-17.1616,-0.15312351978600136,0.8909615711347751,0.1413801525380737,0.15868266053046998
263,-17.1584,-0.15314790155465008,0.8909602513561932,0.14140702947101289,0.158713061840601
264,-17.1552,-0.1531722909265812,0.8910142434505215,0.141437574404864,0.15873772551282242
265,-17.152,-0.1531966879053211,0.8909811091080115,0.1414591565727313,0.15876785167123286
266,-17.1488,-0.1532210924943987,0.8909106623323833,0.14147712691489828,0.15880057664201086
267,-17.1456,-0.15324550469734388,0.8909638222318245,0.14150420970050873,0.15882149888650587
268,-17.1424,-0.15326992451768928,0.8909347223976933,0.14152869155114695,0.15885416517414808
269,-17.1392,-0.15329435195897056,0.8909466814020198,0.14155387125394636,0.15888029464478506
270,-17.136,-0.15331878702472385,0.8908752087717544,0.1415677849972089,0.1589086592637231
271,-17.1328,-0.1533432297184893,0.8908491624615016,0.14158955937654916,0.15893774764891022
272,-17.1296,-0.1533676800438072,0.8908433931419384,0.14161863882416847,0.15897141957206426
273,-17.1264,-0.1533921380042219,0.8908217330330116,0.1416353707800199,0.15899406753109743
274,-17.1232,-0.15341660360327852,0.8908474539697442,0.14165681341448838,0.15901354691338598
275,-17.12,-0.15344107684452546,0.8907919681547266,0.14168215550863833,0.15905190052637383
276,-17.1168,-0.1534655577315125,0.8907743744245911,0.14170834727733167,0.15908444533877647
277,-17.113599999999998,-0.15349004626779217,0.8908004982711594,0.14173586517819645,0.15911067119211703
278,-17.1104,-0.15351454245691842,0.8908114248429003,0.14176075513583455,0.1591366603328363
279,-17.1072,-0.1535390463024484,0.8907717695531483,0.14178094182833048,0.15916640678841254
280,-17.104,-0.15356355780794034,0.8907392732671158,0.14179664514272408,0.15918984308689166
281,-17.1008,-0.15358807697695576,0.8907677837898853,0.14182804545163857,0.1592199987837605
282,-17.0976,-0.15361260381305675,0.890720111838772,0.14185258551886523,0.15925607116474516
283,-17.0944,-0.1536371383198103,0.8906141409392776,0.14186644700687578,0.15929058442442617
284,-17.0912,-0.1536616805007825,0.8907149559949051,0.14189605709546743,0.1593057982696308
285,-17.088,-0.15368623035954376,0.8907270396097373,0.14191570662565783,0.15932569722800455
286,-17.0848,-0.1537107878996657,0.8906812099235493,0.1419445693464928,0.15936630049563577
287,-17.0816,-0.15373535312472258,0.8906385068298448,0.14196969277981653,0.15940214990832371
288,-17.0784,-0.15375992603829058,0.8905971811696809,0.14198021193601268,0.15942135786859393
289,-17.0752,-0.15378450664394822,0.8906241921137934,0.14201445128873771,0.1594549671412842
290,-17.072,-0.15380909494527623,0.8906099000987655,0.14203417667951096,0.15947967416908332
291,-17.0688,-0.1538336909458573,0.8905470941826091,0.14205565827066802,0.1595150432791588
292,-17.0656,-0.15385829464927675,0.8905648649928728,0.14207775026176964,0.1595366669477879
293,-17.0624,-0.15388290605912164,0.8905119319595984,0.14210212383363344,0.15957352027943456
294,-17.0592,-0.15390752517898199,0.8904885582729771,0.14212969238998413,0.15960866770217907
295,-17.056,-0.15393215201244903,0.8905286529829864,0.1421519715413337,0.15962649945644086
296,-17.0528,-0.1539567865631163,0.8905008157392224,0.14217318687968003,0.15965531346724174
297,-17.0496,-0.15398142883458088,0.8905030323852687,0.14219759737536938,0.15968232808201013
298,-17.0464,-0.1540060788304406,0.8904935926299903,0.14222643299638238,0.1597164024238847
299,-17.0432,-0.1540307365542956,0.8904744663548171,0.14224264156649408,0.15973803510477783
300,-17.04,-0.15405540200974926,0.8904558663906809,0.14226806032754497,0.15976991751899572
301,-17.0368,-0.15408007520040634,0.8904514468376865,0.1422896724547339,0.15979498147827792
302,-17.0336,-0.15410475612987384,0.8903905258334192,0.14230828713484073,0.15982682093527217
303,-17.0304,-0.1541294448017616,0.890363957721371,0.14233511237969643,0.1598617185088691
304,-17.0272,-0.15415414121968096,0.8903929228076658,0.1423600396025335,0.15988451385443542
305,-17.024,-0.1541788453872458,0.8903952187590165,0.14238585917103425,0.15991309945428925
306,-17.0208,-0.15420355730807217,0.8903365218643177,0.1424088337547267,0.15994944636948075
307,-17.0176,-0.1542282769857784,0.8903356158017541,0.14242935386227468,0.15997265675372982
308,-17.0144,-0.1542530044239852,0.8902794996135793,0.14244892455476243,0.16000472280513206
309,-17.0112,-0.15427773962631502,0.8902590820618952,0.14247285689432468,0.16003527485993035
310,-17.008,-0.1543024825963933,0.8901921333446756,0.14249707340119241,0.16007451432512113
311,-17.0048,-0.15432723333784676,0.8902933550829001,0.14252868961510323,0.16009182681345702
